longitude,latitude,depth,vs
-123.6,41.6,-1,3.1437
-123.6,41.6,0,3.18
-123.6,41.6,1,3.255
-123.6,41.6,2,3.3364
-123.6,41.6,3,3.3752
-123.6,41.6,4,3.3476
-123.6,41.6,5,3.2849
-123.6,41.6,6,3.2617
-123.6,41.6,7,3.2768
-123.6,41.6,8,3.3295
-123.6,41.6,9,3.3814
-123.6,41.6,10,3.3784
-123.6,41.6,11,3.321
-123.6,41.6,12,3.2888
-123.6,41.6,13,3.29
-123.6,41.6,14,3.2772
-123.6,41.6,15,3.2515
-123.6,41.6,16,3.1808
-123.6,41.6,17,3.0984
-123.6,41.6,18,3.0462
-123.6,41.6,19,3.014
-123.6,41.6,20,3.0014
-123.6,41.6,21,3.0198
-123.6,41.6,22,3.0572
-123.6,41.6,23,3.1108
-123.6,41.6,24,3.1804
-123.6,41.6,25,3.262
-123.6,41.6,26,3.3492
-123.6,41.6,27,3.4354
-123.6,41.6,28,3.5162
-123.6,41.6,29,3.5909
-123.6,41.6,30,3.6617
-123.6,41.6,31,3.7307
-123.6,41.6,32,3.7994
-123.6,41.6,33,3.868
-123.6,41.6,34,3.9329
-123.6,41.6,35,3.9899
-123.6,41.6,36,4.0345
-123.6,41.6,37,4.0641
-123.6,41.6,38,4.0775
-123.6,41.6,39,4.0755
-123.6,41.6,40,4.0609
-123.6,41.8,-1,3.0918
-123.6,41.8,0,3.1576
-123.6,41.8,1,3.2722
-123.6,41.8,2,3.4068
-123.6,41.8,3,3.4961
-123.6,41.8,4,3.4501
-123.6,41.8,5,3.4451
-123.6,41.8,6,3.4148
-123.6,41.8,7,3.3452
-123.6,41.8,8,3.3812
-123.6,41.8,9,3.4531
-123.6,41.8,10,3.4454
-123.6,41.8,11,3.3812
-123.6,41.8,12,3.318
-123.6,41.8,13,3.2711
-123.6,41.8,14,3.1902
-123.6,41.8,15,3.097
-123.6,41.8,16,2.9796
-123.6,41.8,17,2.8679
-123.6,41.8,18,2.8021
-123.6,41.8,19,2.7647
-123.6,41.8,20,2.7561
-123.6,41.8,21,2.7818
-123.6,41.8,22,2.8138
-123.6,41.8,23,2.8428
-123.6,41.8,24,2.8718
-123.6,41.8,25,2.9071
-123.6,41.8,26,2.9575
-123.6,41.8,27,3.0287
-123.6,41.8,28,3.124
-123.6,41.8,29,3.2418
-123.6,41.8,30,3.3751
-123.6,41.8,31,3.5137
-123.6,41.8,32,3.6454
-123.6,41.8,33,3.7603
-123.6,41.8,34,3.8527
-123.6,41.8,35,3.9198
-123.6,41.8,36,3.9638
-123.6,41.8,37,3.9866
-123.6,41.8,38,3.992
-123.6,41.8,39,3.9873
-123.6,41.8,40,3.9787
-123.6,42.0,-1,3.1724
-123.6,42.0,0,3.2033
-123.6,42.0,1,3.2933
-123.6,42.0,2,3.3653
-123.6,42.0,3,3.3731
-123.6,42.0,4,3.3931
-123.6,42.0,5,3.4809
-123.6,42.0,6,3.517
-123.6,42.0,7,3.4408
-123.6,42.0,8,3.3439
-123.6,42.0,9,3.3128
-123.6,42.0,10,3.3242
-123.6,42.0,11,3.3039
-123.6,42.0,12,3.2286
-123.6,42.0,13,3.1399
-123.6,42.0,14,3.0573
-123.6,42.0,15,3.0334
-123.6,42.0,16,3.0295
-123.6,42.0,17,3.0454
-123.6,42.0,18,3.0879
-123.6,42.0,19,3.1326
-123.6,42.0,20,3.1731
-123.6,42.0,21,3.2232
-123.6,42.0,22,3.2688
-123.6,42.0,23,3.3022
-123.6,42.0,24,3.3206
-123.6,42.0,25,3.3294
-123.6,42.0,26,3.3323
-123.6,42.0,27,3.3341
-123.6,42.0,28,3.3401
-123.6,42.0,29,3.3567
-123.6,42.0,30,3.3868
-123.6,42.0,31,3.4322
-123.6,42.0,32,3.4924
-123.6,42.0,33,3.5671
-123.6,42.0,34,3.6539
-123.6,42.0,35,3.7503
-123.6,42.0,36,3.851
-123.6,42.0,37,3.9508
-123.6,42.0,38,4.0449
-123.6,42.0,39,4.1302
-123.6,42.0,40,4.2038
-123.6,42.2,-1,3.1954
-123.6,42.2,0,3.2239
-123.6,42.2,1,3.31
-123.6,42.2,2,3.3796
-123.6,42.2,3,3.3865
-123.6,42.2,4,3.4032
-123.6,42.2,5,3.4895
-123.6,42.2,6,3.5362
-123.6,42.2,7,3.4757
-123.6,42.2,8,3.3748
-123.6,42.2,9,3.3423
-123.6,42.2,10,3.3694
-123.6,42.2,11,3.3623
-123.6,42.2,12,3.2824
-123.6,42.2,13,3.1822
-123.6,42.2,14,3.1016
-123.6,42.2,15,3.0844
-123.6,42.2,16,3.1017
-123.6,42.2,17,3.1294
-123.6,42.2,18,3.1782
-123.6,42.2,19,3.2332
-123.6,42.2,20,3.2794
-123.6,42.2,21,3.3316
-123.6,42.2,22,3.3848
-123.6,42.2,23,3.4268
-123.6,42.2,24,3.4551
-123.6,42.2,25,3.4706
-123.6,42.2,26,3.4778
-123.6,42.2,27,3.4806
-123.6,42.2,28,3.4818
-123.6,42.2,29,3.4881
-123.6,42.2,30,3.5025
-123.6,42.2,31,3.5282
-123.6,42.2,32,3.5668
-123.6,42.2,33,3.619
-123.6,42.2,34,3.6856
-123.6,42.2,35,3.7658
-123.6,42.2,36,3.8567
-123.6,42.2,37,3.9546
-123.6,42.2,38,4.0528
-123.6,42.2,39,4.1469
-123.6,42.2,40,4.2326
-123.6,42.4,-1,3.1698
-123.6,42.4,0,3.2005
-123.6,42.4,1,3.2854
-123.6,42.4,2,3.3403
-123.6,42.4,3,3.3404
-123.6,42.4,4,3.3566
-123.6,42.4,5,3.4475
-123.6,42.4,6,3.495
-123.6,42.4,7,3.4346
-123.6,42.4,8,3.3401
-123.6,42.4,9,3.3409
-123.6,42.4,10,3.4039
-123.6,42.4,11,3.4021
-123.6,42.4,12,3.3359
-123.6,42.4,13,3.2673
-123.6,42.4,14,3.2427
-123.6,42.4,15,3.2759
-123.6,42.4,16,3.3227
-123.6,42.4,17,3.3678
-123.6,42.4,18,3.4321
-123.6,42.4,19,3.5111
-123.6,42.4,20,3.5834
-123.6,42.4,21,3.6545
-123.6,42.4,22,3.7311
-123.6,42.4,23,3.7975
-123.6,42.4,24,3.8483
-123.6,42.4,25,3.8837
-123.6,42.4,26,3.9068
-123.6,42.4,27,3.9216
-123.6,42.4,28,3.9303
-123.6,42.4,29,3.9365
-123.6,42.4,30,3.9434
-123.6,42.4,31,3.9537
-123.6,42.4,32,3.9689
-123.6,42.4,33,3.9925
-123.6,42.4,34,4.0263
-123.6,42.4,35,4.0742
-123.6,42.4,36,4.1378
-123.6,42.4,37,4.2163
-123.6,42.4,38,4.3089
-123.6,42.4,39,4.4101
-123.6,42.4,40,4.5138
-123.6,42.6,-1,3.3007
-123.6,42.6,0,3.3229
-123.6,42.6,1,3.3428
-123.6,42.6,2,3.3781
-123.6,42.6,3,3.3826
-123.6,42.6,4,3.3593
-123.6,42.6,5,3.36
-123.6,42.6,6,3.3859
-123.6,42.6,7,3.3862
-123.6,42.6,8,3.3301
-123.6,42.6,9,3.2856
-123.6,42.6,10,3.3133
-123.6,42.6,11,3.3669
-123.6,42.6,12,3.3951
-123.6,42.6,13,3.3974
-123.6,42.6,14,3.3977
-123.6,42.6,15,3.4131
-123.6,42.6,16,3.4401
-123.6,42.6,17,3.4697
-123.6,42.6,18,3.5005
-123.6,42.6,19,3.5343
-123.6,42.6,20,3.5749
-123.6,42.6,21,3.6232
-123.6,42.6,22,3.6753
-123.6,42.6,23,3.7272
-123.6,42.6,24,3.7758
-123.6,42.6,25,3.8205
-123.6,42.6,26,3.8584
-123.6,42.6,27,3.8898
-123.6,42.6,28,3.9127
-123.6,42.6,29,3.9278
-123.6,42.6,30,3.935
-123.6,42.6,31,3.9353
-123.6,42.6,32,3.9322
-123.6,42.6,33,3.9278
-123.6,42.6,34,3.9256
-123.6,42.6,35,3.9293
-123.6,42.6,36,3.941
-123.6,42.6,37,3.9624
-123.6,42.6,38,3.9939
-123.6,42.6,39,4.0354
-123.6,42.6,40,4.0855
-123.6,42.8,-1,3.252
-123.6,42.8,0,3.2731
-123.6,42.8,1,3.2869
-123.6,42.8,2,3.3169
-123.6,42.8,3,3.3289
-123.6,42.8,4,3.313
-123.6,42.8,5,3.3149
-123.6,42.8,6,3.342
-123.6,42.8,7,3.3419
-123.6,42.8,8,3.2914
-123.6,42.8,9,3.2649
-123.6,42.8,10,3.3028
-123.6,42.8,11,3.3468
-123.6,42.8,12,3.3717
-123.6,42.8,13,3.38
-123.6,42.8,14,3.3823
-123.6,42.8,15,3.3993
-123.6,42.8,16,3.4205
-123.6,42.8,17,3.4315
-123.6,42.8,18,3.4516
-123.6,42.8,19,3.4868
-123.6,42.8,20,3.5235
-123.6,42.8,21,3.5592
-123.6,42.8,22,3.6019
-123.6,42.8,23,3.6442
-123.6,42.8,24,3.6834
-123.6,42.8,25,3.7192
-123.6,42.8,26,3.7503
-123.6,42.8,27,3.775
-123.6,42.8,28,3.792
-123.6,42.8,29,3.8003
-123.6,42.8,30,3.8017
-123.6,42.8,31,3.7983
-123.6,42.8,32,3.7925
-123.6,42.8,33,3.7879
-123.6,42.8,34,3.7875
-123.6,42.8,35,3.7944
-123.6,42.8,36,3.8107
-123.6,42.8,37,3.8376
-123.6,42.8,38,3.8745
-123.6,42.8,39,3.9203
-123.6,42.8,40,3.9736
-123.6,43.0,0,3.2298
-123.6,43.0,1,3.2558
-123.6,43.0,2,3.2491
-123.6,43.0,3,3.2532
-123.6,43.0,4,3.2799
-123.6,43.0,5,3.2608
-123.6,43.0,6,3.2281
-123.6,43.0,7,3.2022
-123.6,43.0,8,3.1763
-123.6,43.0,9,3.1841
-123.6,43.0,10,3.2298
-123.6,43.0,11,3.2678
-123.6,43.0,12,3.2983
-123.6,43.0,13,3.3548
-123.6,43.0,14,3.4317
-123.6,43.0,15,3.4807
-123.6,43.0,16,3.4923
-123.6,43.0,17,3.483
-123.6,43.0,18,3.4635
-123.6,43.0,19,3.4578
-123.6,43.0,20,3.4749
-123.6,43.0,21,3.501
-123.6,43.0,22,3.5212
-123.6,43.0,23,3.536
-123.6,43.0,24,3.5503
-123.6,43.0,25,3.5646
-123.6,43.0,26,3.5793
-123.6,43.0,27,3.5953
-123.6,43.0,28,3.6125
-123.6,43.0,29,3.6311
-123.6,43.0,30,3.6508
-123.6,43.0,31,3.6721
-123.6,43.0,32,3.6952
-123.6,43.0,33,3.7205
-123.6,43.0,34,3.7486
-123.6,43.0,35,3.7796
-123.6,43.0,36,3.8131
-123.6,43.0,37,3.8485
-123.6,43.0,38,3.8843
-123.6,43.0,39,3.9194
-123.6,43.0,40,3.9512
-123.6,43.2,-1,2.2252
-123.6,43.2,0,2.2429
-123.6,43.2,1,2.3763
-123.6,43.2,2,2.5921
-123.6,43.2,3,2.8152
-123.6,43.2,4,3.0613
-123.6,43.2,5,3.1949
-123.6,43.2,6,3.2215
-123.6,43.2,7,3.3089
-123.6,43.2,8,3.4531
-123.6,43.2,9,3.5489
-123.6,43.2,10,3.5774
-123.6,43.2,11,3.601
-123.6,43.2,12,3.6507
-123.6,43.2,13,3.7
-123.6,43.2,14,3.7148
-123.6,43.2,15,3.7057
-123.6,43.2,16,3.6862
-123.6,43.2,17,3.6782
-123.6,43.2,18,3.6947
-123.6,43.2,19,3.7378
-123.6,43.2,20,3.7802
-123.6,43.2,21,3.801
-123.6,43.2,22,3.8045
-123.6,43.2,23,3.791
-123.6,43.2,24,3.7595
-123.6,43.2,25,3.7111
-123.6,43.2,26,3.6493
-123.6,43.2,27,3.5842
-123.6,43.2,28,3.5275
-123.6,43.2,29,3.4895
-123.6,43.2,30,3.4778
-123.6,43.2,31,3.4955
-123.6,43.2,32,3.5419
-123.6,43.2,33,3.6129
-123.6,43.2,34,3.7014
-123.6,43.2,35,3.8003
-123.6,43.2,36,3.901
-123.6,43.2,37,3.9972
-123.6,43.2,38,4.0829
-123.6,43.2,39,4.1535
-123.6,43.2,40,4.207
-123.6,43.4,0,2.4413
-123.6,43.4,1,2.4364
-123.6,43.4,2,2.4805
-123.6,43.4,3,2.6023
-123.6,43.4,4,2.7728
-123.6,43.4,5,2.9231
-123.6,43.4,6,3.0897
-123.6,43.4,7,3.1517
-123.6,43.4,8,3.1652
-123.6,43.4,9,3.2316
-123.6,43.4,10,3.314
-123.6,43.4,11,3.3809
-123.6,43.4,12,3.4367
-123.6,43.4,13,3.4956
-123.6,43.4,14,3.5705
-123.6,43.4,15,3.6212
-123.6,43.4,16,3.6575
-123.6,43.4,17,3.6867
-123.6,43.4,18,3.6983
-123.6,43.4,19,3.7036
-123.6,43.4,20,3.7265
-123.6,43.4,21,3.7564
-123.6,43.4,22,3.7836
-123.6,43.4,23,3.8124
-123.6,43.4,24,3.8411
-123.6,43.4,25,3.8656
-123.6,43.4,26,3.8806
-123.6,43.4,27,3.8812
-123.6,43.4,28,3.8649
-123.6,43.4,29,3.8335
-123.6,43.4,30,3.7921
-123.6,43.4,31,3.7467
-123.6,43.4,32,3.7057
-123.6,43.4,33,3.6774
-123.6,43.4,34,3.6668
-123.6,43.4,35,3.6762
-123.6,43.4,36,3.7035
-123.6,43.4,37,3.7444
-123.6,43.4,38,3.7936
-123.6,43.4,39,3.8451
-123.6,43.4,40,3.8949
-123.6,43.6,0,2.6215
-123.6,43.6,1,2.6572
-123.6,43.6,2,2.7539
-123.6,43.6,3,2.8671
-123.6,43.6,4,2.98
-123.6,43.6,5,3.1343
-123.6,43.6,6,3.2672
-123.6,43.6,7,3.3215
-123.6,43.6,8,3.326
-123.6,43.6,9,3.3367
-123.6,43.6,10,3.4005
-123.6,43.6,11,3.4914
-123.6,43.6,12,3.5427
-123.6,43.6,13,3.5445
-123.6,43.6,14,3.5506
-123.6,43.6,15,3.5889
-123.6,43.6,16,3.6455
-123.6,43.6,17,3.7078
-123.6,43.6,18,3.7561
-123.6,43.6,19,3.7801
-123.6,43.6,20,3.7935
-123.6,43.6,21,3.8136
-123.6,43.6,22,3.8339
-123.6,43.6,23,3.8433
-123.6,43.6,24,3.8404
-123.6,43.6,25,3.8245
-123.6,43.6,26,3.7953
-123.6,43.6,27,3.7555
-123.6,43.6,28,3.71
-123.6,43.6,29,3.6647
-123.6,43.6,30,3.6259
-123.6,43.6,31,3.597
-123.6,43.6,32,3.5788
-123.6,43.6,33,3.5727
-123.6,43.6,34,3.5771
-123.6,43.6,35,3.5911
-123.6,43.6,36,3.6134
-123.6,43.6,37,3.6437
-123.6,43.6,38,3.6848
-123.6,43.6,39,3.7381
-123.6,43.6,40,3.8049
-123.6,43.8,0,2.6681
-123.6,43.8,1,2.7003
-123.6,43.8,2,2.806
-123.6,43.8,3,2.9252
-123.6,43.8,4,3.0317
-123.6,43.8,5,3.1933
-123.6,43.8,6,3.3459
-123.6,43.8,7,3.4154
-123.6,43.8,8,3.4339
-123.6,43.8,9,3.4364
-123.6,43.8,10,3.4794
-123.6,43.8,11,3.5661
-123.6,43.8,12,3.63
-123.6,43.8,13,3.6294
-123.6,43.8,14,3.6033
-123.6,43.8,15,3.6058
-123.6,43.8,16,3.6385
-123.6,43.8,17,3.685
-123.6,43.8,18,3.7316
-123.6,43.8,19,3.7629
-123.6,43.8,20,3.7758
-123.6,43.8,21,3.7874
-123.6,43.8,22,3.8043
-123.6,43.8,23,3.8133
-123.6,43.8,24,3.8089
-123.6,43.8,25,3.7889
-123.6,43.8,26,3.7547
-123.6,43.8,27,3.7079
-123.6,43.8,28,3.6539
-123.6,43.8,29,3.601
-123.6,43.8,30,3.5563
-123.6,43.8,31,3.5249
-123.6,43.8,32,3.5067
-123.6,43.8,33,3.5013
-123.6,43.8,34,3.5068
-123.6,43.8,35,3.5206
-123.6,43.8,36,3.5415
-123.6,43.8,37,3.5718
-123.6,43.8,38,3.613
-123.6,43.8,39,3.6701
-123.6,43.8,40,3.7442
-123.6,44.0,0,2.3595
-123.6,44.0,1,2.3419
-123.6,44.0,2,2.4117
-123.6,44.0,3,2.5791
-123.6,44.0,4,2.7861
-123.6,44.0,5,3.0374
-123.6,44.0,6,3.2788
-123.6,44.0,7,3.4071
-123.6,44.0,8,3.4709
-123.6,44.0,9,3.56
-123.6,44.0,10,3.6861
-123.6,44.0,11,3.7953
-123.6,44.0,12,3.8569
-123.6,44.0,13,3.8815
-123.6,44.0,14,3.8744
-123.6,44.0,15,3.8593
-123.6,44.0,16,3.8341
-123.6,44.0,17,3.8003
-123.6,44.0,18,3.7792
-123.6,44.0,19,3.7666
-123.6,44.0,20,3.749
-123.6,44.0,21,3.7344
-123.6,44.0,22,3.7324
-123.6,44.0,23,3.737
-123.6,44.0,24,3.7406
-123.6,44.0,25,3.7354
-123.6,44.0,26,3.7164
-123.6,44.0,27,3.6809
-123.6,44.0,28,3.6328
-123.6,44.0,29,3.5758
-123.6,44.0,30,3.5202
-123.6,44.0,31,3.4733
-123.6,44.0,32,3.4418
-123.6,44.0,33,3.4301
-123.6,44.0,34,3.4403
-123.6,44.0,35,3.4728
-123.6,44.0,36,3.5275
-123.6,44.0,37,3.6031
-123.6,44.0,38,3.6967
-123.6,44.0,39,3.8032
-123.6,44.0,40,3.9145
-123.6,44.2,0,2.4033
-123.6,44.2,1,2.3744
-123.6,44.2,2,2.4314
-123.6,44.2,3,2.5785
-123.6,44.2,4,2.7453
-123.6,44.2,5,2.9207
-123.6,44.2,6,3.1007
-123.6,44.2,7,3.242
-123.6,44.2,8,3.3628
-123.6,44.2,9,3.4773
-123.6,44.2,10,3.5941
-123.6,44.2,11,3.6976
-123.6,44.2,12,3.7715
-123.6,44.2,13,3.8004
-123.6,44.2,14,3.7993
-123.6,44.2,15,3.7721
-123.6,44.2,16,3.7376
-123.6,44.2,17,3.7161
-123.6,44.2,18,3.6954
-123.6,44.2,19,3.6663
-123.6,44.2,20,3.6415
-123.6,44.2,21,3.6242
-123.6,44.2,22,3.604
-123.6,44.2,23,3.5869
-123.6,44.2,24,3.5741
-123.6,44.2,25,3.5631
-123.6,44.2,26,3.5508
-123.6,44.2,27,3.5369
-123.6,44.2,28,3.5257
-123.6,44.2,29,3.5192
-123.6,44.2,30,3.5216
-123.6,44.2,31,3.5346
-123.6,44.2,32,3.5577
-123.6,44.2,33,3.5887
-123.6,44.2,34,3.6274
-123.6,44.2,35,3.6724
-123.6,44.2,36,3.7237
-123.6,44.2,37,3.7836
-123.6,44.2,38,3.8494
-123.6,44.2,39,3.9198
-123.6,44.2,40,3.9926
-123.6,44.4,0,2.7374
-123.6,44.4,1,2.7944
-123.6,44.4,2,2.8964
-123.6,44.4,3,3.001
-123.6,44.4,4,3.095
-123.6,44.4,5,3.1819
-123.6,44.4,6,3.2276
-123.6,44.4,7,3.2549
-123.6,44.4,8,3.2633
-123.6,44.4,9,3.2529
-123.6,44.4,10,3.2665
-123.6,44.4,11,3.3222
-123.6,44.4,12,3.3823
-123.6,44.4,13,3.4182
-123.6,44.4,14,3.4309
-123.6,44.4,15,3.4531
-123.6,44.4,16,3.4807
-123.6,44.4,17,3.5039
-123.6,44.4,18,3.5348
-123.6,44.4,19,3.5605
-123.6,44.4,20,3.5667
-123.6,44.4,21,3.559
-123.6,44.4,22,3.5567
-123.6,44.4,23,3.5556
-123.6,44.4,24,3.5526
-123.6,44.4,25,3.5507
-123.6,44.4,26,3.5532
-123.6,44.4,27,3.5604
-123.6,44.4,28,3.5718
-123.6,44.4,29,3.5863
-123.6,44.4,30,3.604
-123.6,44.4,31,3.6247
-123.6,44.4,32,3.6461
-123.6,44.4,33,3.6667
-123.6,44.4,34,3.6869
-123.6,44.4,35,3.7085
-123.6,44.4,36,3.7348
-123.6,44.4,37,3.7687
-123.6,44.4,38,3.8118
-123.6,44.4,39,3.8643
-123.6,44.4,40,3.9241
-123.6,44.6,0,2.4273
-123.6,44.6,1,2.4727
-123.6,44.6,2,2.6131
-123.6,44.6,3,2.7902
-123.6,44.6,4,2.9597
-123.6,44.6,5,3.0951
-123.6,44.6,6,3.2058
-123.6,44.6,7,3.277
-123.6,44.6,8,3.3129
-123.6,44.6,9,3.3415
-123.6,44.6,10,3.3991
-123.6,44.6,11,3.4753
-123.6,44.6,12,3.5411
-123.6,44.6,13,3.568
-123.6,44.6,14,3.5762
-123.6,44.6,15,3.5989
-123.6,44.6,16,3.6238
-123.6,44.6,17,3.6383
-123.6,44.6,18,3.6509
-123.6,44.6,19,3.6583
-123.6,44.6,20,3.6539
-123.6,44.6,21,3.6425
-123.6,44.6,22,3.637
-123.6,44.6,23,3.6358
-123.6,44.6,24,3.6354
-123.6,44.6,25,3.6346
-123.6,44.6,26,3.6325
-123.6,44.6,27,3.6283
-123.6,44.6,28,3.623
-123.6,44.6,29,3.6176
-123.6,44.6,30,3.6154
-123.6,44.6,31,3.6198
-123.6,44.6,32,3.631
-123.6,44.6,33,3.6483
-123.6,44.6,34,3.6705
-123.6,44.6,35,3.696
-123.6,44.6,36,3.7237
-123.6,44.6,37,3.7547
-123.6,44.6,38,3.7894
-123.6,44.6,39,3.8297
-123.6,44.6,40,3.8769
-123.6,44.8,0,2.4437
-123.6,44.8,1,2.4694
-123.6,44.8,2,2.5985
-123.6,44.8,3,2.7471
-123.6,44.8,4,2.8705
-123.6,44.8,5,3.1078
-123.6,44.8,6,3.2749
-123.6,44.8,7,3.3403
-123.6,44.8,8,3.3873
-123.6,44.8,9,3.4171
-123.6,44.8,10,3.4501
-123.6,44.8,11,3.4942
-123.6,44.8,12,3.5369
-123.6,44.8,13,3.5323
-123.6,44.8,14,3.5121
-123.6,44.8,15,3.5122
-123.6,44.8,16,3.5471
-123.6,44.8,17,3.6061
-123.6,44.8,18,3.6729
-123.6,44.8,19,3.7438
-123.6,44.8,20,3.8181
-123.6,44.8,21,3.8866
-123.6,44.8,22,3.9324
-123.6,44.8,23,3.9527
-123.6,44.8,24,3.9497
-123.6,44.8,25,3.9285
-123.6,44.8,26,3.8928
-123.6,44.8,27,3.8458
-123.6,44.8,28,3.7929
-123.6,44.8,29,3.7414
-123.6,44.8,30,3.697
-123.6,44.8,31,3.6657
-123.6,44.8,32,3.6525
-123.6,44.8,33,3.6572
-123.6,44.8,34,3.6773
-123.6,44.8,35,3.7073
-123.6,44.8,36,3.7406
-123.6,44.8,37,3.7727
-123.6,44.8,38,3.8023
-123.6,44.8,39,3.8313
-123.6,44.8,40,3.8636
-123.6,45.0,0,2.4771
-123.6,45.0,1,2.5396
-123.6,45.0,2,2.7166
-123.6,45.0,3,2.8947
-123.6,45.0,4,3.0213
-123.6,45.0,5,3.1596
-123.6,45.0,6,3.2599
-123.6,45.0,7,3.2961
-123.6,45.0,8,3.3467
-123.6,45.0,9,3.4591
-123.6,45.0,10,3.5591
-123.6,45.0,11,3.6145
-123.6,45.0,12,3.6392
-123.6,45.0,13,3.6521
-123.6,45.0,14,3.6718
-123.6,45.0,15,3.6721
-123.6,45.0,16,3.6578
-123.6,45.0,17,3.6587
-123.6,45.0,18,3.6794
-123.6,45.0,19,3.6997
-123.6,45.0,20,3.7094
-123.6,45.0,21,3.7105
-123.6,45.0,22,3.7148
-123.6,45.0,23,3.7201
-123.6,45.0,24,3.7204
-123.6,45.0,25,3.716
-123.6,45.0,26,3.7079
-123.6,45.0,27,3.6987
-123.6,45.0,28,3.6914
-123.6,45.0,29,3.6879
-123.6,45.0,30,3.693
-123.6,45.0,31,3.7089
-123.6,45.0,32,3.7369
-123.6,45.0,33,3.7779
-123.6,45.0,34,3.8317
-123.6,45.0,35,3.8956
-123.6,45.0,36,3.9676
-123.6,45.0,37,4.0425
-123.6,45.0,38,4.1155
-123.6,45.0,39,4.1812
-123.6,45.0,40,4.2352
-123.6,45.2,0,2.1787
-123.6,45.2,1,2.3293
-123.6,45.2,2,2.6374
-123.6,45.2,3,2.9406
-123.6,45.2,4,3.1443
-123.6,45.2,5,3.286
-123.6,45.2,6,3.3875
-123.6,45.2,7,3.4758
-123.6,45.2,8,3.541
-123.6,45.2,9,3.5663
-123.6,45.2,10,3.5793
-123.6,45.2,11,3.632
-123.6,45.2,12,3.7091
-123.6,45.2,13,3.7533
-123.6,45.2,14,3.7726
-123.6,45.2,15,3.7645
-123.6,45.2,16,3.7334
-123.6,45.2,17,3.7146
-123.6,45.2,18,3.7199
-123.6,45.2,19,3.7293
-123.6,45.2,20,3.7258
-123.6,45.2,21,3.7148
-123.6,45.2,22,3.7161
-123.6,45.2,23,3.732
-123.6,45.2,24,3.7538
-123.6,45.2,25,3.778
-123.6,45.2,26,3.804
-123.6,45.2,27,3.8303
-123.6,45.2,28,3.8578
-123.6,45.2,29,3.8862
-123.6,45.2,30,3.9154
-123.6,45.2,31,3.9452
-123.6,45.2,32,3.9725
-123.6,45.2,33,3.9956
-123.6,45.2,34,4.0111
-123.6,45.2,35,4.0175
-123.6,45.2,36,4.0143
-123.6,45.2,37,4.0034
-123.6,45.2,38,3.9888
-123.6,45.2,39,3.9744
-123.6,45.2,40,3.9636
-123.6,45.4,0,2.5094
-123.6,45.4,1,2.6027
-123.6,45.4,2,2.7812
-123.6,45.4,3,3.0118
-123.6,45.4,4,3.168
-123.6,45.4,5,3.2564
-123.6,45.4,6,3.3446
-123.6,45.4,7,3.4113
-123.6,45.4,8,3.45
-123.6,45.4,9,3.4466
-123.6,45.4,10,3.4725
-123.6,45.4,11,3.558
-123.6,45.4,12,3.6809
-123.6,45.4,13,3.7552
-123.6,45.4,14,3.7719
-123.6,45.4,15,3.7847
-123.6,45.4,16,3.7868
-123.6,45.4,17,3.7825
-123.6,45.4,18,3.787
-123.6,45.4,19,3.7874
-123.6,45.4,20,3.7789
-123.6,45.4,21,3.7793
-123.6,45.4,22,3.7959
-123.6,45.4,23,3.8213
-123.6,45.4,24,3.8494
-123.6,45.4,25,3.8771
-123.6,45.4,26,3.8999
-123.6,45.4,27,3.9155
-123.6,45.4,28,3.9236
-123.6,45.4,29,3.9266
-123.6,45.4,30,3.9267
-123.6,45.4,31,3.9259
-123.6,45.4,32,3.9252
-123.6,45.4,33,3.9233
-123.6,45.4,34,3.9199
-123.6,45.4,35,3.912
-123.6,45.4,36,3.8988
-123.6,45.4,37,3.8811
-123.6,45.4,38,3.8614
-123.6,45.4,39,3.8447
-123.6,45.4,40,3.8367
-123.6,45.6,-1,2.134
-123.6,45.6,0,2.1709
-123.6,45.6,1,2.4103
-123.6,45.6,2,2.7247
-123.6,45.6,3,2.948
-123.6,45.6,4,3.1521
-123.6,45.6,5,3.3561
-123.6,45.6,6,3.5073
-123.6,45.6,7,3.5902
-123.6,45.6,8,3.6705
-123.6,45.6,9,3.7959
-123.6,45.6,10,3.9269
-123.6,45.6,11,4.0093
-123.6,45.6,12,4.006
-123.6,45.6,13,3.9737
-123.6,45.6,14,3.9529
-123.6,45.6,15,3.9308
-123.6,45.6,16,3.8982
-123.6,45.6,17,3.855
-123.6,45.6,18,3.7951
-123.6,45.6,19,3.744
-123.6,45.6,20,3.7207
-123.6,45.6,21,3.7151
-123.6,45.6,22,3.7275
-123.6,45.6,23,3.754
-123.6,45.6,24,3.7895
-123.6,45.6,25,3.8257
-123.6,45.6,26,3.8593
-123.6,45.6,27,3.8901
-123.6,45.6,28,3.9175
-123.6,45.6,29,3.9416
-123.6,45.6,30,3.9613
-123.6,45.6,31,3.9765
-123.6,45.6,32,3.9874
-123.6,45.6,33,3.9953
-123.6,45.6,34,4.0019
-123.6,45.6,35,4.01
-123.6,45.6,36,4.0203
-123.6,45.6,37,4.0361
-123.6,45.6,38,4.0614
-123.6,45.6,39,4.0985
-123.6,45.6,40,4.1484
-123.6,45.8,0,1.6445
-123.6,45.8,1,1.8221
-123.6,45.8,2,2.2922
-123.6,45.8,3,2.7543
-123.6,45.8,4,3.1037
-123.6,45.8,5,3.3651
-123.6,45.8,6,3.5851
-123.6,45.8,7,3.7825
